FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-03-20,American Airlines Inc.,PHX,SAT,false,false,913,909.0,0.0,-4.0,1306.0,0.0,100.0,125.0,117.0,843.0,2022,1,3,20,7,AA,AA,19805,AA,2695,AA,19805,AA,N679AW,2695,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,0.0,-1.0,0900-0959,13.0,922.0,1302.0,4.0,1318,-12.0,0.0,-1.0,1300-1359,4,0.0
2022-03-13,American Airlines Inc.,DTW,MIA,false,false,600,624.0,24.0,24.0,911.0,7.0,144.0,184.0,167.0,1145.0,2022,1,3,13,7,AA,AA,19805,AA,1020,AA,19805,AA,N303RE,1020,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,1.0,1.0,0600-0659,11.0,635.0,859.0,12.0,904,7.0,0.0,0.0,0900-0959,5,0.0
2022-03-01,JetBlue Airways,BOS,RIC,false,false,2150,2251.0,61.0,61.0,27.0,49.0,77.0,108.0,96.0,474.0,2022,1,3,1,2,B6,B6,20409,B6,381,B6,20409,B6,N179JB,381,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,1.0,4.0,2100-2159,14.0,2305.0,22.0,5.0,2338,49.0,1.0,3.0,2300-2359,2,0.0
2022-03-30,JetBlue Airways,DCA,BOS,false,false,930,916.0,0.0,-14.0,1046.0,0.0,65.0,93.0,90.0,399.0,2022,1,3,30,3,B6,B6,20409,B6,1954,B6,20409,B6,N323JB,1954,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,0.0,-1.0,0900-0959,20.0,936.0,1041.0,5.0,1103,-17.0,0.0,-2.0,1100-1159,2,0.0
2022-03-07,SkyWest Airlines Inc.,SBP,SFO,false,false,630,633.0,3.0,3.0,727.0,0.0,38.0,73.0,54.0,190.0,2022,1,3,7,1,UA,UA_CODESHARE,19977,UA,5882,OO,20304,OO,N602UX,5882,14698,1469802,34236,"San Luis Obispo, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,0.0,0600-0659,9.0,642.0,720.0,7.0,743,-16.0,0.0,-2.0,0700-0759,1,0.0
2022-03-23,SkyWest Airlines Inc.,OMA,MSP,false,false,1047,1046.0,0.0,-1.0,1156.0,0.0,52.0,71.0,70.0,282.0,2022,1,3,23,3,DL,DL_CODESHARE,19790,DL,3909,OO,20304,OO,N679CA,3909,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1000-1059,11.0,1057.0,1149.0,7.0,1158,-2.0,0.0,-1.0,1100-1159,2,0.0
2022-03-31,United Air Lines Inc.,EWR,SJU,false,false,805,1017.0,132.0,132.0,1354.0,111.0,193.0,238.0,217.0,1608.0,2022,1,3,31,4,UA,UA,19977,UA,2143,UA,19977,UA,N68061,2143,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,1.0,8.0,0800-0859,19.0,1036.0,1349.0,5.0,1203,111.0,1.0,7.0,1200-1259,7,0.0
2022-03-31,United Air Lines Inc.,DEN,LGA,false,false,1350,1345.0,0.0,-5.0,1957.0,23.0,205.0,224.0,252.0,1620.0,2022,1,3,31,4,UA,UA,19977,UA,1544,UA,19977,UA,N18243,1544,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,1300-1359,42.0,1427.0,1952.0,5.0,1934,23.0,1.0,1.0,1900-1959,7,0.0
2022-03-30,United Air Lines Inc.,IAH,DFW,false,false,1620,1619.0,0.0,-1.0,1718.0,0.0,40.0,73.0,59.0,224.0,2022,1,3,30,3,UA,UA,19977,UA,2051,UA,19977,UA,N830UA,2051,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,14.0,1633.0,1713.0,5.0,1733,-15.0,0.0,-1.0,1700-1759,1,0.0
2022-03-28,United Air Lines Inc.,PHL,IAH,false,false,600,554.0,0.0,-6.0,822.0,0.0,180.0,220.0,208.0,1325.0,2022,1,3,28,1,UA,UA,19977,UA,1957,UA,19977,UA,N36272,1957,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,18.0,612.0,812.0,10.0,840,-18.0,0.0,-2.0,0800-0859,6,0.0
2022-03-11,United Air Lines Inc.,SAT,DEN,false,false,1344,1403.0,19.0,19.0,1516.0,16.0,115.0,136.0,133.0,794.0,2022,1,3,11,5,UA,UA,19977,UA,2635,UA,19977,UA,N829UA,2635,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,1.0,1.0,1300-1359,12.0,1415.0,1510.0,6.0,1500,16.0,1.0,1.0,1500-1559,4,0.0
2022-03-24,United Air Lines Inc.,LAX,IAD,false,false,1320,1320.0,0.0,0.0,2111.0,8.0,268.0,283.0,291.0,2288.0,2022,1,3,24,4,UA,UA,19977,UA,1635,UA,19977,UA,N68823,1635,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,1300-1359,19.0,1339.0,2107.0,4.0,2103,8.0,0.0,0.0,2100-2159,10,0.0
2022-03-03,United Air Lines Inc.,EWR,PHX,false,false,710,745.0,35.0,35.0,1115.0,27.0,298.0,338.0,330.0,2133.0,2022,1,3,3,4,UA,UA,19977,UA,2251,UA,19977,UA,N77259,2251,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,2.0,0700-0759,29.0,814.0,1112.0,3.0,1048,27.0,1.0,1.0,1000-1059,9,0.0
2022-03-15,United Air Lines Inc.,ORD,PHL,false,false,1812,1809.0,0.0,-3.0,2115.0,0.0,84.0,124.0,126.0,678.0,2022,1,3,15,2,UA,UA,19977,UA,2334,UA,19977,UA,N63890,2334,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,0.0,-1.0,1800-1859,37.0,1846.0,2110.0,5.0,2116,-1.0,0.0,-1.0,2100-2159,3,0.0
2022-03-26,Air Wisconsin Airlines Corp,ROA,ORD,false,false,1730,1729.0,0.0,-1.0,1831.0,0.0,87.0,128.0,122.0,530.0,2022,1,3,26,6,UA,UA_CODESHARE,19977,UA,3823,ZW,20046,ZW,N456ZW,3823,14574,1457405,34574,"Roanoke, VA",VA,51,Virginia,38,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1700-1759,27.0,1756.0,1823.0,8.0,1838,-7.0,0.0,-1.0,1800-1859,3,0.0
2022-03-04,Southwest Airlines Co.,DEN,MKE,false,false,1510,1549.0,39.0,39.0,1848.0,28.0,106.0,130.0,119.0,896.0,2022,1,3,4,5,WN,WN,19393,WN,853,WN,19393,WN,N236WN,853,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,1.0,2.0,1500-1559,10.0,1559.0,1845.0,3.0,1820,28.0,1.0,1.0,1800-1859,4,0.0
2022-03-04,Southwest Airlines Co.,MAF,HOU,false,false,1815,1813.0,0.0,-2.0,1937.0,2.0,62.0,80.0,84.0,441.0,2022,1,3,4,5,WN,WN,19393,WN,1461,WN,19393,WN,N939WN,1461,13158,1315805,33158,"Midland/Odessa, TX",TX,48,Texas,74,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1800-1859,9.0,1822.0,1924.0,13.0,1935,2.0,0.0,0.0,1900-1959,2,0.0
2022-03-22,Southwest Airlines Co.,HOU,BNA,false,false,1140,1149.0,9.0,9.0,1327.0,2.0,81.0,105.0,98.0,670.0,2022,1,3,22,2,WN,WN,19393,WN,1438,WN,19393,WN,N734SA,1438,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,1100-1159,11.0,1200.0,1321.0,6.0,1325,2.0,0.0,0.0,1300-1359,3,0.0
2022-03-23,Southwest Airlines Co.,MDW,DEN,false,false,900,858.0,0.0,-2.0,1029.0,0.0,119.0,165.0,151.0,895.0,2022,1,3,23,3,WN,WN,19393,WN,1718,WN,19393,WN,N8812Q,1718,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,13.0,911.0,1010.0,19.0,1045,-16.0,0.0,-2.0,1000-1059,4,0.0
2022-03-23,Republic Airlines,PIT,DCA,false,false,554,550.0,0.0,-4.0,643.0,0.0,40.0,70.0,53.0,204.0,2022,1,3,23,3,AA,AA_CODESHARE,19805,AA,4501,YX,20452,YX,N130HQ,4501,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,0001-0559,9.0,559.0,639.0,4.0,704,-21.0,0.0,-2.0,0700-0759,1,0.0
2022-03-21,Republic Airlines,DTW,PIT,false,false,2250,2255.0,5.0,5.0,2352.0,0.0,36.0,63.0,57.0,201.0,2022,1,3,21,1,DL,DL_CODESHARE,19790,DL,5794,YX,20452,YX,N236JQ,5794,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,0.0,0.0,2200-2259,15.0,2310.0,2346.0,6.0,2353,-1.0,0.0,-1.0,2300-2359,1,0.0
2021-03-05,SkyWest Airlines Inc.,SFO,LAX,false,false,1140,1132.0,0.0,-8.0,1308.0,0.0,57.0,90.0,96.0,337.0,2021,1,3,5,5,AS,AS_CODESHARE,19930,AS,3444,OO,20304,OO,N198SY,3444,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1100-1159,14.0,1146.0,1243.0,25.0,1310,-2.0,0.0,-1.0,1300-1359,2,0.0
2021-03-10,SkyWest Airlines Inc.,RNO,SFO,false,false,630,630.0,0.0,0.0,755.0,6.0,51.0,79.0,85.0,192.0,2021,1,3,10,3,UA,UA_CODESHARE,19977,UA,5998,OO,20304,OO,N618UX,5998,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,0.0,0600-0659,30.0,700.0,751.0,4.0,749,6.0,0.0,0.0,0700-0759,1,0.0
2021-03-01,SkyWest Airlines Inc.,DLH,MSP,false,false,605,603.0,0.0,-2.0,649.0,0.0,32.0,71.0,46.0,144.0,2021,1,3,1,1,DL,DL_CODESHARE,19790,DL,4014,OO,20304,OO,N803SK,4014,11337,1133705,31337,"Duluth, MN",MN,27,Minnesota,63,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,0600-0659,9.0,612.0,644.0,5.0,716,-27.0,0.0,-2.0,0700-0759,1,0.0
2021-03-19,Horizon Air,PDX,RNO,false,false,1730,1737.0,7.0,7.0,1920.0,15.0,86.0,95.0,103.0,444.0,2021,1,3,19,5,AS,AS_CODESHARE,19930,AS,2321,QX,19687,QX,N412QX,2321,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,0.0,0.0,1700-1759,11.0,1748.0,1914.0,6.0,1905,15.0,1.0,1.0,1900-1959,2,0.0
2021-03-22,United Air Lines Inc.,DEN,IAH,false,false,1200,1158.0,0.0,-2.0,1520.0,0.0,119.0,145.0,142.0,862.0,2021,1,3,22,1,UA,UA,19977,UA,1645,UA,19977,UA,N660UA,1645,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,15.0,1213.0,1512.0,8.0,1525,-5.0,0.0,-1.0,1500-1559,4,0.0
2021-03-12,United Air Lines Inc.,HNL,SFO,false,false,1000,952.0,0.0,-8.0,1639.0,0.0,264.0,294.0,287.0,2398.0,2021,1,3,12,5,UA,UA,19977,UA,372,UA,19977,UA,N26906,372,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,-1.0,1000-1059,18.0,1010.0,1634.0,5.0,1654,-15.0,0.0,-1.0,1600-1659,10,0.0
2021-03-04,United Air Lines Inc.,SJC,DEN,false,false,1341,1344.0,3.0,3.0,1804.0,54.0,131.0,149.0,200.0,948.0,2021,1,3,4,4,UA,UA,19977,UA,441,UA,19977,UA,N825UA,441,14831,1483106,32457,"San Jose, CA",CA,6,California,91,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1300-1359,8.0,1352.0,1703.0,61.0,1710,54.0,1.0,3.0,1700-1759,4,0.0
2021-03-01,Southwest Airlines Co.,HOU,MDW,false,false,2005,2038.0,33.0,33.0,2247.0,22.0,113.0,140.0,129.0,937.0,2021,1,3,1,1,WN,WN,19393,WN,568,WN,19393,WN,N8641B,568,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,1.0,2.0,2000-2059,11.0,2049.0,2242.0,5.0,2225,22.0,1.0,1.0,2200-2259,4,0.0
2021-03-15,Southwest Airlines Co.,DEN,PDX,false,false,1735,1949.0,134.0,134.0,2115.0,110.0,131.0,170.0,146.0,991.0,2021,1,3,15,1,WN,WN,19393,WN,1599,WN,19393,WN,N8693A,1599,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,1.0,8.0,1700-1759,12.0,2001.0,2112.0,3.0,1925,110.0,1.0,7.0,1900-1959,4,0.0
2021-03-17,Southwest Airlines Co.,MDW,TPA,false,false,800,756.0,0.0,-4.0,1126.0,0.0,136.0,150.0,150.0,997.0,2021,1,3,17,3,WN,WN,19393,WN,5962,WN,19393,WN,N754SW,5962,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,0.0,-1.0,0800-0859,11.0,807.0,1123.0,3.0,1130,-4.0,0.0,-1.0,1100-1159,4,0.0
2021-03-28,Southwest Airlines Co.,SLC,PHX,false,false,1915,1917.0,2.0,2.0,1946.0,0.0,76.0,100.0,89.0,507.0,2021,1,3,28,7,WN,WN,19393,WN,787,WN,19393,WN,N256WN,787,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,1900-1959,10.0,1927.0,1943.0,3.0,1955,-9.0,0.0,-1.0,1900-1959,3,0.0
2021-03-08,Southwest Airlines Co.,OAK,LAS,false,false,1530,1529.0,0.0,-1.0,1655.0,0.0,70.0,90.0,86.0,407.0,2021,1,3,8,1,WN,WN,19393,WN,2105,WN,19393,WN,N8642E,2105,13796,1379608,32457,"Oakland, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,1500-1559,9.0,1538.0,1648.0,7.0,1700,-5.0,0.0,-1.0,1700-1759,2,0.0
2021-03-12,Envoy Air,SPS,DFW,false,false,1022,1052.0,30.0,30.0,1156.0,29.0,25.0,65.0,64.0,113.0,2021,1,3,12,5,AA,AA_CODESHARE,19805,AA,4122,MQ,20398,MQ,N662EH,4122,14960,1496002,34960,"Wichita Falls, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,1.0,2.0,1000-1059,30.0,1122.0,1147.0,9.0,1127,29.0,1.0,1.0,1100-1159,1,0.0
2021-03-29,Comair Inc.,CLT,ILM,false,false,1825,1823.0,0.0,-2.0,1910.0,0.0,30.0,69.0,47.0,185.0,2021,1,3,29,1,AA,AA_CODESHARE,19805,AA,5266,OH,20397,OH,N588NN,5266,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,12323,1232305,32323,"Wilmington, NC",NC,37,North Carolina,36,0.0,-1.0,1800-1859,15.0,1838.0,1908.0,2.0,1934,-24.0,0.0,-2.0,1900-1959,1,0.0
2021-03-28,Endeavor Air Inc.,BTV,DTW,false,false,1627,1622.0,0.0,-5.0,1814.0,0.0,93.0,123.0,112.0,537.0,2021,1,3,28,7,DL,DL_CODESHARE,19790,DL,5196,9E,20363,9E,N8891A,5196,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1600-1659,11.0,1633.0,1806.0,8.0,1830,-16.0,0.0,-2.0,1800-1859,3,0.0
2021-03-22,American Airlines Inc.,DFW,PIT,false,false,1100,1059.0,0.0,-1.0,1452.0,3.0,128.0,169.0,173.0,1067.0,2021,1,3,22,1,AA,AA,19805,AA,2829,AA,19805,AA,N756US,2829,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,0.0,-1.0,1100-1159,39.0,1138.0,1446.0,6.0,1449,3.0,0.0,0.0,1400-1459,5,0.0
2021-03-20,American Airlines Inc.,IAH,DFW,false,false,1627,1620.0,0.0,-7.0,1736.0,0.0,45.0,90.0,76.0,224.0,2021,1,3,20,6,AA,AA,19805,AA,1365,AA,19805,AA,N741UW,1365,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,19.0,1639.0,1724.0,12.0,1757,-21.0,0.0,-2.0,1700-1759,1,0.0
2021-03-21,JetBlue Airways,ATL,EWR,false,false,1755,1748.0,0.0,-7.0,1955.0,0.0,107.0,131.0,127.0,746.0,2021,1,3,21,7,B6,B6,20409,B6,2706,B6,20409,B6,N348JB,2706,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,0.0,-1.0,1700-1759,12.0,1800.0,1947.0,8.0,2006,-11.0,0.0,-1.0,2000-2059,3,0.0
2021-03-27,JetBlue Airways,PHX,JFK,false,false,2324,2329.0,5.0,5.0,706.0,1.0,261.0,281.0,277.0,2153.0,2021,1,3,27,6,B6,B6,20409,B6,2236,B6,20409,B6,N807JB,2236,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12478,1247805,31703,"New York, NY",NY,36,New York,22,0.0,0.0,2300-2359,8.0,2337.0,658.0,8.0,705,1.0,0.0,0.0,0700-0759,9,0.0
2021-03-02,Delta Air Lines Inc.,DEN,LAX,false,false,1828,1827.0,0.0,-1.0,1955.0,0.0,123.0,149.0,148.0,862.0,2021,1,3,2,2,DL,DL,19790,DL,1005,DL,19790,DL,N372DA,1005,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1800-1859,16.0,1843.0,1946.0,9.0,1957,-2.0,0.0,-1.0,1900-1959,4,0.0
2021-03-19,Delta Air Lines Inc.,ATL,JAX,false,false,1935,1940.0,5.0,5.0,2041.0,0.0,40.0,66.0,61.0,270.0,2021,1,3,19,5,DL,DL,19790,DL,2850,DL,19790,DL,N667DN,2850,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,0.0,0.0,1900-1959,16.0,1956.0,2036.0,5.0,2041,0.0,0.0,0.0,2000-2059,2,0.0
2021-03-20,Delta Air Lines Inc.,OGG,SEA,false,false,2129,2129.0,0.0,0.0,605.0,0.0,320.0,339.0,336.0,2640.0,2021,1,3,20,6,DL,DL,19790,DL,1354,DL,19790,DL,N723TW,1354,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,0.0,2100-2159,11.0,2140.0,600.0,5.0,608,-3.0,0.0,-1.0,0600-0659,11,0.0
2021-03-15,SkyWest Airlines Inc.,PHX,YUM,false,false,1735,1730.0,0.0,-5.0,1824.0,0.0,34.0,74.0,54.0,160.0,2021,1,3,15,1,AA,AA_CODESHARE,19805,AA,3129,OO,20304,OO,N741EV,3129,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,16218,1621802,33785,"Yuma, AZ",AZ,4,Arizona,81,0.0,-1.0,1700-1759,15.0,1745.0,1819.0,5.0,1849,-25.0,0.0,-2.0,1800-1859,1,0.0
2021-12-20,Southwest Airlines Co.,RIC,ATL,false,false,600,558.0,0.0,-2.0,742.0,0.0,78.0,115.0,104.0,481.0,2021,4,12,20,1,WN,WN,19393,WN,1761,WN,19393,WN,N8664J,1761,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0600-0659,19.0,617.0,735.0,7.0,755,-13.0,0.0,-1.0,0700-0759,2,0.0
2021-12-05,Southwest Airlines Co.,LAX,SMF,false,false,1905,1905.0,0.0,0.0,2024.0,0.0,63.0,85.0,79.0,373.0,2021,4,12,5,7,WN,WN,19393,WN,4988,WN,19393,WN,N469WN,4988,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,0.0,1900-1959,8.0,1913.0,2016.0,8.0,2030,-6.0,0.0,-1.0,2000-2059,2,0.0
2021-12-15,Southwest Airlines Co.,DEN,BZN,false,false,1635,1744.0,69.0,69.0,1917.0,52.0,75.0,110.0,93.0,524.0,2021,4,12,15,3,WN,WN,19393,WN,2973,WN,19393,WN,N435WN,2973,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,1.0,4.0,1600-1659,13.0,1757.0,1912.0,5.0,1825,52.0,1.0,3.0,1800-1859,3,0.0
2021-12-07,Southwest Airlines Co.,LAS,AUS,false,false,855,932.0,37.0,37.0,1352.0,22.0,125.0,155.0,140.0,1090.0,2021,4,12,7,2,WN,WN,19393,WN,5896,WN,19393,WN,N8557Q,5896,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,2.0,0800-0859,9.0,941.0,1346.0,6.0,1330,22.0,1.0,1.0,1300-1359,5,0.0
2021-12-27,Southwest Airlines Co.,FLL,PIT,false,false,2040,2040.0,0.0,0.0,2316.0,0.0,135.0,160.0,156.0,994.0,2021,4,12,27,1,WN,WN,19393,WN,665,WN,19393,WN,N8576Z,665,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,0.0,0.0,2000-2059,13.0,2053.0,2308.0,8.0,2320,-4.0,0.0,-1.0,2300-2359,4,0.0
2021-12-12,Southwest Airlines Co.,DAL,PHX,false,false,1750,1808.0,18.0,18.0,1933.0,3.0,125.0,160.0,145.0,879.0,2021,4,12,12,7,WN,WN,19393,WN,5434,WN,19393,WN,N500WR,5434,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,1.0,1700-1759,12.0,1820.0,1925.0,8.0,1930,3.0,0.0,0.0,1900-1959,4,0.0
2021-12-25,Endeavor Air Inc.,BQK,ATL,false,false,1308,1307.0,0.0,-1.0,1402.0,0.0,45.0,68.0,55.0,238.0,2021,4,12,25,6,DL,DL_CODESHARE,19790,DL,5395,9E,20363,9E,N8847A,5395,10731,1073103,30731,"Brunswick, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1300-1359,6.0,1313.0,1358.0,4.0,1416,-14.0,0.0,-1.0,1400-1459,1,0.0
2021-12-28,Endeavor Air Inc.,CHS,LGA,false,false,1625,1620.0,0.0,-5.0,1807.0,0.0,84.0,123.0,107.0,641.0,2021,4,12,28,2,DL,DL_CODESHARE,19790,DL,5475,9E,20363,9E,N915XJ,5475,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,12953,1295304,31703,"New York, NY",NY,36,New York,22,0.0,-1.0,1600-1659,17.0,1637.0,1801.0,6.0,1828,-21.0,0.0,-2.0,1800-1859,3,0.0
2021-12-16,American Airlines Inc.,DFW,MIA,false,false,1255,1255.0,0.0,0.0,1639.0,0.0,137.0,170.0,164.0,1121.0,2021,4,12,16,4,AA,AA,19805,AA,757,AA,19805,AA,N424AN,757,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,0.0,0.0,1200-1259,20.0,1315.0,1632.0,7.0,1645,-6.0,0.0,-1.0,1600-1659,5,0.0
2021-12-25,Alaska Airlines Inc.,LAX,FLL,false,false,1535,1543.0,8.0,8.0,2314.0,0.0,255.0,297.0,271.0,2343.0,2021,4,12,25,6,AS,AS,19930,AS,1332,AS,19930,AS,N552AS,1332,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,0.0,0.0,1500-1559,13.0,1556.0,2311.0,3.0,2332,-18.0,0.0,-2.0,2300-2359,10,0.0
2021-12-17,JetBlue Airways,ORD,BOS,false,false,900,853.0,0.0,-7.0,1201.0,0.0,97.0,136.0,128.0,867.0,2021,4,12,17,5,B6,B6,20409,B6,2112,B6,20409,B6,N198JB,2112,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,0.0,-1.0,0900-0959,29.0,922.0,1159.0,2.0,1216,-15.0,0.0,-1.0,1200-1259,4,0.0
2021-12-16,Delta Air Lines Inc.,ATL,MSP,false,false,1225,1228.0,3.0,3.0,1357.0,0.0,138.0,157.0,149.0,907.0,2021,4,12,16,4,DL,DL,19790,DL,488,DL,19790,DL,N384DN,488,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,0.0,1200-1259,8.0,1236.0,1354.0,3.0,1402,-5.0,0.0,-1.0,1400-1459,4,0.0
